machine_id,shift,machine_age_years,maintenance_overdue_days,load_pct,rpm,temperature_c,vibration_mm_s,pressure_bar,sound_db,humidity_pct,failure_within_7_days
MCH-021,day,9.79,0.0,52.9,1554.0,69.1,4.9,9.03,82.6,64.5,0
MCH-003,day,9.87,13.9,74.8,1544.0,83.9,4.17,6.49,71.9,59.0,0
MCH-012,night,0.87,25.1,74.1,1492.0,60.3,3.42,9.94,87.8,34.4,0
MCH-018,day,7.02,19.1,71.6,1077.0,71.3,5.01,8.17,68.2,64.9,0
MCH-014,night,1.8,16.3,54.8,1411.0,72.6,6.74,9.14,73.5,48.0,0
MCH-024,night,11.41,9.9,83.4,1469.0,58.5,5.83,7.27,82.3,85.7,0
MCH-021,night,11.01,12.1,66.6,1645.0,81.2,4.43,7.96,76.6,54.8,0
MCH-004,night,10.2,6.5,94.2,1400.0,44.0,3.54,9.62,80.4,44.5,0
MCH-017,day,6.16,17.0,45.6,1431.0,69.5,4.6,5.14,81.8,68.5,0
MCH-021,day,0.63,32.8,40.8,1363.0,79.2,6.74,7.93,67.3,78.2,0
MCH-007,day,4.14,28.8,91.4,1206.0,78.2,2.44,4.87,82.7,42.7,0
MCH-024,day,1.91,0.2,81.6,1420.0,90.9,4.22,5.76,80.6,82.6,0
MCH-011,night,1.63,15.4,73.4,1232.0,66.1,5.96,4.5,75.1,68.2,0
MCH-012,night,9.73,24.0,73.8,1295.0,49.5,4.64,7.69,65.4,38.3,0
MCH-029,night,11.59,11.2,79.9,1641.0,64.1,4.73,8.06,69.5,46.6,0
MCH-006,day,5.93,24.7,82.4,1174.0,60.4,5.88,6.38,77.2,70.0,0
MCH-021,day,11.38,35.1,84.0,1763.0,75.8,4.62,5.38,75.2,49.8,0
MCH-003,day,8.83,9.4,68.1,1515.0,72.6,4.61,5.33,80.5,52.0,0
MCH-022,day,1.3,13.2,49.9,2178.0,57.6,3.96,7.08,73.7,56.6,0
MCH-001,night,10.85,28.9,82.0,1425.0,86.6,2.86,7.99,67.3,94.7,0
MCH-008,day,3.83,2.0,81.9,1242.0,57.7,5.48,7.43,85.7,66.2,0
MCH-024,night,9.22,19.1,84.4,1174.0,50.5,3.43,3.97,81.6,70.0,0
MCH-028,day,7.91,21.7,88.5,1337.0,81.6,3.1,7.16,81.2,70.1,0
MCH-028,day,5.27,33.2,46.1,1132.0,76.6,2.35,7.63,89.9,60.5,0
MCH-027,night,5.32,51.2,75.1,1492.0,64.6,2.52,8.79,93.0,43.7,0
MCH-026,night,2.81,11.3,96.7,1508.0,69.3,4.06,6.49,82.6,73.7,0
MCH-024,day,0.96,15.6,64.9,1069.0,84.8,4.16,6.41,90.5,52.4,0
MCH-007,day,10.81,7.3,70.2,1509.0,66.7,9.32,9.51,78.0,55.9,0
MCH-015,day,0.91,24.8,64.1,1241.0,73.6,1.09,4.72,83.1,65.8,0
MCH-001,day,4.07,4.8,47.8,1813.0,73.9,2.35,7.87,75.3,64.8,0
MCH-004,day,3.19,2.8,82.2,1458.0,75.5,0.2,5.15,74.3,87.9,0
MCH-025,day,7.05,16.1,64.8,1343.0,58.7,3.33,6.84,76.0,64.9,0
MCH-022,night,1.05,0.0,60.1,1887.0,76.3,3.22,6.33,78.8,66.2,0
MCH-028,day,4.53,11.2,89.4,1773.0,75.6,3.6,6.13,66.0,72.6,0
MCH-005,day,7.2,35.2,89.4,1451.0,90.8,8.25,7.42,86.5,78.9,0
MCH-026,day,10.56,22.3,48.6,1264.0,57.4,2.0,4.12,78.8,42.7,0
MCH-022,night,7.56,0.7,54.6,1458.0,47.2,3.4,4.74,89.0,45.7,0
MCH-028,night,1.53,34.7,47.9,1913.0,71.5,7.01,8.16,60.6,52.6,0
MCH-014,night,8.81,33.3,73.3,1124.0,66.3,3.29,8.01,90.2,82.9,0
MCH-008,night,1.62,4.0,70.8,1585.0,52.4,5.45,6.06,82.9,47.3,0
MCH-022,day,4.92,12.2,67.0,1401.0,82.5,5.41,8.25,78.4,35.6,0
MCH-008,day,5.93,0.0,55.9,1094.0,48.6,4.43,6.81,85.6,45.2,0
MCH-004,day,5.67,0.0,81.4,1676.0,79.5,4.22,7.63,65.1,61.8,0
MCH-008,day,2.42,16.8,61.7,1364.0,62.2,5.82,6.88,67.6,46.4,0
MCH-020,night,3.76,11.4,78.6,1232.0,76.2,5.62,6.41,79.2,57.6,0
MCH-018,day,4.27,0.2,99.8,1196.0,78.0,3.56,7.7,78.0,29.3,0
MCH-028,day,11.99,26.1,72.3,1863.0,78.1,3.19,7.11,73.3,88.2,0
MCH-027,day,5.29,16.2,87.4,1262.0,57.1,4.58,6.0,73.8,62.1,0
MCH-010,day,5.77,14.3,95.1,1538.0,67.0,6.57,7.66,86.2,73.6,0
MCH-021,night,11.69,14.5,82.7,1476.0,73.0,3.21,5.58,89.7,66.0,0
MCH-007,day,11.06,13.8,88.6,1720.0,79.1,3.76,5.16,91.7,66.4,0
MCH-025,night,5.22,28.1,54.1,1864.0,57.3,5.73,6.52,68.8,50.0,0
MCH-015,night,10.83,11.9,83.7,1455.0,80.1,1.76,7.81,69.9,77.3,0
MCH-027,night,6.36,0.0,76.3,1145.0,71.4,5.47,6.56,84.4,69.3,0
MCH-013,night,0.53,30.2,72.3,1404.0,68.1,3.0,8.31,73.4,49.0,0
MCH-022,day,1.27,50.6,67.2,1889.0,57.9,6.33,7.16,87.7,83.3,0
MCH-018,night,10.06,5.6,60.7,1793.0,64.5,3.62,7.36,54.1,28.9,0
MCH-029,day,10.86,14.3,66.8,1307.0,64.8,3.57,7.45,88.6,64.8,0
MCH-009,night,0.92,24.4,65.5,1424.0,85.1,4.58,6.51,88.6,26.8,0
MCH-001,night,3.78,5.9,97.1,1511.0,77.7,3.66,5.52,67.5,43.5,0
MCH-007,day,10.14,0.0,70.6,1312.0,80.1,5.68,7.66,78.2,54.5,0
MCH-003,night,3.19,0.0,75.8,1235.0,65.6,2.8,8.8,60.2,42.7,0
MCH-021,night,3.44,15.4,77.6,1587.0,77.8,3.74,8.29,82.7,72.0,0
MCH-028,night,7.21,16.5,64.5,1164.0,56.6,2.64,7.26,60.9,65.0,0
MCH-020,day,1.05,31.8,90.1,1112.0,50.2,5.6,7.15,79.3,70.9,0
MCH-013,night,6.45,14.4,67.5,1838.0,55.8,3.39,5.9,86.2,41.5,0
MCH-012,night,11.52,9.1,110.0,979.0,94.9,5.35,6.89,71.3,57.4,0
MCH-026,day,8.1,38.7,89.1,1364.0,69.7,2.15,5.57,83.8,72.1,0
MCH-005,night,11.02,48.1,73.2,1025.0,77.4,2.56,5.35,83.6,45.7,0
MCH-029,night,2.73,39.0,68.0,1270.0,52.4,2.59,6.48,73.3,42.4,0
MCH-004,day,10.37,10.3,57.3,1601.0,73.3,3.38,9.34,78.3,57.8,0
MCH-008,night,3.15,7.8,85.2,1525.0,70.2,4.31,6.82,70.7,57.0,0
MCH-029,day,4.03,21.2,88.7,775.0,78.0,2.93,6.63,78.3,40.3,0
MCH-018,night,6.03,21.1,73.7,2019.0,66.6,5.29,6.07,69.0,57.9,0
MCH-019,day,2.03,41.3,83.5,1880.0,62.4,3.94,5.64,72.5,43.2,0
MCH-027,day,3.35,38.5,83.8,1491.0,75.8,4.47,7.66,89.2,55.4,0
MCH-001,day,7.93,41.6,83.0,1421.0,61.5,5.6,5.98,74.9,68.5,0
MCH-005,day,7.31,12.1,70.6,751.0,72.7,2.34,5.14,83.8,73.4,0
MCH-023,night,6.51,0.0,81.8,1369.0,87.3,2.06,5.87,76.4,64.6,0
MCH-019,day,11.82,5.6,88.9,1522.0,68.3,4.34,5.43,69.3,56.0,0
MCH-020,night,9.01,18.0,72.0,1595.0,51.6,5.35,6.37,95.7,53.2,0
MCH-025,day,3.88,20.2,69.9,1123.0,70.8,5.53,6.07,81.7,71.4,0
MCH-003,day,8.5,14.0,93.6,1278.0,78.6,1.72,5.44,93.2,57.8,0
MCH-012,day,8.28,38.4,60.1,1544.0,55.0,2.12,8.94,81.3,82.6,0
MCH-027,night,11.51,11.1,83.0,1326.0,69.1,3.51,7.35,87.9,52.4,0
MCH-012,day,1.79,16.4,105.9,1326.0,59.3,7.02,8.9,69.3,77.4,0
MCH-004,day,3.7,22.4,46.0,1551.0,64.0,2.75,6.57,58.5,48.5,0
MCH-004,day,4.99,26.4,89.7,1661.0,73.9,7.0,5.73,74.2,51.5,0
MCH-026,night,7.11,21.6,63.1,741.0,55.6,3.25,6.55,71.7,63.4,0
MCH-028,day,5.12,18.6,77.7,1096.0,64.0,7.13,5.92,86.4,41.7,0
MCH-004,night,5.35,33.9,47.3,1256.0,60.8,0.2,7.74,76.0,56.2,0
MCH-021,day,2.33,19.3,92.9,1409.0,79.3,4.89,5.81,78.1,82.7,0
MCH-030,day,7.33,0.0,89.8,1592.0,69.5,4.03,6.58,71.6,28.0,0
MCH-013,day,4.93,18.3,45.7,1863.0,58.8,4.83,9.32,80.7,66.2,0
MCH-011,night,10.16,28.4,60.5,895.0,72.7,3.0,5.84,67.9,53.6,0
MCH-001,day,6.7,10.4,93.3,2007.0,73.3,4.51,4.99,71.1,53.1,0
MCH-013,night,7.37,33.3,99.8,1424.0,63.9,3.58,8.79,72.9,71.6,0
MCH-008,day,5.4,5.4,67.5,1018.0,65.5,6.76,6.42,83.0,37.9,0
MCH-009,night,1.56,36.4,57.1,1128.0,73.2,1.79,6.62,84.2,80.6,0
MCH-020,day,8.19,8.3,72.7,1170.0,58.2,0.25,5.99,87.3,41.7,0
MCH-023,night,4.74,22.0,78.3,1632.0,55.7,4.19,8.07,72.9,62.9,0
MCH-019,day,2.37,0.0,59.5,700.0,70.0,5.77,6.97,86.3,68.3,0
MCH-007,day,8.88,19.0,32.6,1035.0,69.6,6.41,5.23,78.6,52.0,0
MCH-016,day,8.55,0.0,60.4,1323.0,71.3,2.55,5.44,70.7,52.2,0
MCH-025,day,10.99,10.9,70.2,1906.0,66.0,4.19,8.92,76.1,45.3,0
MCH-018,night,7.11,5.6,74.3,1759.0,70.4,1.44,8.22,88.4,55.6,0
MCH-011,night,8.94,13.1,52.4,1711.0,71.1,6.65,6.75,74.6,80.2,0
MCH-030,day,0.92,18.1,73.4,1229.0,46.1,5.43,5.18,96.5,84.2,0
MCH-003,day,10.45,33.7,55.6,1627.0,59.9,4.12,5.02,84.3,55.6,0
MCH-004,day,9.44,15.3,89.4,1060.0,63.1,7.74,7.31,74.1,48.0,0
MCH-014,day,6.26,15.4,73.3,1573.0,83.0,3.34,7.73,67.7,51.4,0
MCH-007,day,2.26,28.4,68.8,1593.0,72.7,2.23,7.89,84.2,57.5,0
MCH-023,night,11.55,29.1,64.2,1295.0,76.0,5.8,8.55,66.6,56.0,0
MCH-009,day,5.26,28.8,82.8,1346.0,90.2,6.61,5.35,86.2,83.6,0
MCH-004,day,0.99,46.0,59.4,1491.0,66.8,4.08,5.48,92.4,44.0,0
MCH-009,night,8.07,11.3,61.5,807.0,71.4,6.57,4.91,75.0,63.7,0
MCH-009,night,7.15,27.0,77.4,1468.0,77.0,6.31,7.18,82.8,73.0,1
MCH-030,night,7.6,39.5,61.2,1236.0,71.4,5.96,5.4,74.8,38.8,0
MCH-017,night,7.42,19.1,78.2,2102.0,49.5,5.0,8.58,79.7,59.1,0
MCH-030,night,11.66,40.0,68.6,1094.0,77.4,6.76,4.58,83.7,71.8,1
MCH-029,day,6.73,0.0,61.1,1148.0,83.1,6.46,7.77,72.9,79.4,0
MCH-025,day,7.62,50.1,83.8,1297.0,66.7,5.14,6.96,88.1,61.4,0
MCH-017,night,3.65,14.4,89.2,1823.0,72.4,3.54,5.78,85.7,56.9,0
MCH-024,day,3.4,12.2,57.3,1421.0,73.7,5.08,6.99,78.5,56.7,0
MCH-005,night,7.19,26.9,63.2,1459.0,67.0,3.93,6.67,70.3,73.6,0
MCH-003,day,2.13,18.3,80.7,1393.0,80.3,0.51,8.04,78.2,47.5,0
MCH-022,night,9.48,8.5,64.1,1328.0,65.9,0.79,6.76,92.3,43.7,0
MCH-023,day,3.9,0.2,71.7,1151.0,71.8,7.34,5.8,87.9,66.7,0
MCH-020,night,4.98,23.7,52.4,1928.0,79.6,7.19,8.47,70.6,63.3,0
MCH-018,night,2.38,0.0,69.8,700.0,71.5,4.44,8.25,76.3,75.4,0
MCH-002,day,9.09,10.2,61.8,929.0,60.4,1.01,8.21,86.1,53.2,0
MCH-005,night,6.45,34.1,62.1,1753.0,64.2,6.41,5.35,79.8,61.7,0
MCH-019,day,2.04,0.3,65.6,1703.0,57.7,3.29,7.09,80.0,50.0,0
MCH-001,day,9.17,26.9,100.4,1298.0,60.4,4.77,7.62,85.2,53.6,0
MCH-008,day,0.5,26.5,98.9,1265.0,60.8,4.21,8.79,74.5,87.5,0
MCH-026,night,2.53,20.8,89.5,1969.0,70.3,0.38,8.2,79.7,44.5,0
MCH-029,day,10.6,20.1,65.7,1389.0,68.7,5.48,7.55,76.7,58.9,0
MCH-008,day,7.67,28.0,79.8,1481.0,46.4,4.98,8.93,79.0,26.4,0
MCH-019,day,10.88,21.2,73.9,1178.0,73.6,3.96,4.46,83.6,60.8,0
MCH-025,day,7.37,5.0,80.3,1528.0,63.4,0.2,7.26,82.1,49.1,0
MCH-030,day,6.12,0.0,67.6,1187.0,61.1,7.81,7.55,85.5,71.2,0
MCH-022,day,3.72,11.4,67.0,1421.0,75.6,3.07,6.21,86.7,40.7,0
MCH-020,night,4.75,0.0,78.7,1792.0,52.3,7.43,6.9,88.9,62.3,0
MCH-017,day,4.94,0.0,67.4,1473.0,88.3,1.87,7.08,63.5,51.2,0
MCH-009,night,8.76,4.8,86.4,1484.0,72.9,5.11,7.37,74.8,66.0,0
MCH-018,day,6.33,22.9,90.7,1656.0,75.0,4.36,7.66,79.6,74.8,0
MCH-016,night,11.88,43.5,59.3,1335.0,55.4,1.5,6.94,80.1,66.1,0
MCH-024,night,7.19,11.8,64.2,1655.0,78.8,6.39,4.06,73.2,41.7,0
MCH-017,night,8.53,4.1,78.7,1454.0,61.2,3.84,6.19,79.2,54.9,0
MCH-014,night,11.68,14.6,67.2,1153.0,55.5,6.11,8.04,73.3,15.3,0
MCH-006,night,3.44,0.0,66.8,1528.0,57.9,0.2,6.83,79.7,52.0,0
MCH-017,day,9.48,15.3,73.1,1230.0,72.3,3.78,8.21,77.1,44.2,0
MCH-008,day,3.0,25.5,51.8,1111.0,64.5,3.08,7.78,74.5,55.2,0
MCH-019,night,11.08,32.2,75.2,1192.0,65.1,4.48,6.96,74.7,49.9,0
MCH-012,night,4.32,26.0,72.3,1449.0,52.9,2.44,7.44,73.8,54.5,0
MCH-001,day,11.2,7.8,100.7,1282.0,72.4,5.47,6.98,87.9,58.9,0
MCH-023,night,11.99,14.6,55.9,1304.0,70.4,3.1,6.38,78.8,49.9,0
MCH-001,day,5.69,0.0,66.7,1305.0,71.5,5.57,7.28,83.0,61.1,0
MCH-002,day,1.21,5.1,46.9,1307.0,81.5,4.31,8.79,79.4,45.8,0
MCH-030,day,1.25,21.2,47.2,1448.0,76.0,3.19,6.97,80.5,65.8,0
MCH-002,day,11.55,26.4,85.8,1098.0,79.0,4.1,8.9,88.2,41.5,0
MCH-020,day,3.25,0.0,74.0,1575.0,83.8,6.39,6.1,72.3,35.1,0
MCH-030,night,8.8,2.3,63.7,1513.0,51.3,4.81,4.71,86.2,72.5,0
MCH-021,night,8.84,7.9,88.0,1519.0,77.2,4.75,6.03,74.8,51.2,0
MCH-029,night,7.62,3.8,86.8,1148.0,70.7,3.43,6.89,86.7,52.3,0
MCH-022,night,8.27,11.9,77.9,1722.0,64.2,4.08,5.9,79.9,44.3,0
MCH-029,day,4.95,3.8,46.7,1466.0,77.0,1.93,7.34,84.8,58.0,0
MCH-024,night,11.49,23.8,96.0,1557.0,77.3,2.11,8.03,81.7,91.8,0
MCH-022,night,2.34,0.0,78.8,2174.0,81.6,4.67,6.14,88.2,68.2,0
MCH-002,night,9.72,9.9,62.8,1714.0,70.1,4.28,5.81,74.0,43.6,0
MCH-021,day,2.76,13.1,61.5,1586.0,78.4,5.05,6.3,106.9,77.2,0
MCH-024,day,9.6,12.7,83.2,1737.0,63.7,4.96,8.48,91.1,53.5,0
MCH-002,night,2.86,8.1,96.5,1621.0,60.6,4.01,7.11,77.2,53.3,0
MCH-022,night,3.89,25.9,62.5,1319.0,68.8,2.19,6.35,93.3,63.4,0
MCH-028,day,4.3,12.9,67.5,1361.0,66.9,7.85,5.35,79.3,67.0,0
MCH-001,night,4.84,39.5,51.8,1106.0,51.4,3.5,4.8,65.2,54.3,0
MCH-008,night,11.77,18.1,85.3,700.0,62.7,4.48,6.55,72.6,55.9,0
MCH-013,day,5.82,38.5,86.7,1723.0,93.0,0.23,7.98,62.3,86.1,0
MCH-025,night,0.56,0.0,84.6,1431.0,63.3,4.24,9.02,88.9,79.8,0
MCH-020,night,4.88,41.7,74.0,974.0,55.9,7.54,7.09,86.5,87.4,0
MCH-012,night,6.27,31.3,100.6,1502.0,43.9,4.97,9.95,86.2,78.1,0
MCH-025,night,6.65,31.7,70.5,1585.0,75.8,2.35,9.38,82.0,66.3,0
MCH-003,night,6.43,20.1,74.9,1291.0,77.4,7.25,6.18,77.1,20.8,0
MCH-028,day,7.05,47.5,60.1,960.0,61.0,3.41,7.65,59.7,68.5,0
MCH-019,night,3.08,9.1,64.3,1800.0,43.2,1.99,7.06,78.0,30.8,0
MCH-018,night,7.19,32.4,87.1,1157.0,58.5,3.62,7.89,67.9,48.3,0
MCH-027,night,4.07,1.5,91.5,1837.0,82.0,5.72,5.21,65.7,40.1,0
MCH-030,night,5.01,0.0,57.0,1221.0,79.8,2.53,7.44,87.9,39.1,0
MCH-023,day,3.19,5.3,62.9,1883.0,79.2,5.01,6.14,71.3,42.5,0
MCH-006,night,7.8,22.2,66.1,1189.0,57.4,4.65,9.99,82.3,32.5,0
MCH-030,day,7.29,12.4,76.1,1634.0,47.1,1.96,5.59,70.5,46.0,0
MCH-030,day,10.62,40.1,65.3,1347.0,70.0,4.53,5.75,78.5,62.1,0
MCH-007,day,3.34,0.0,51.7,1792.0,72.0,7.44,6.96,77.4,61.4,0
MCH-009,day,10.02,33.8,35.7,1473.0,71.6,3.51,5.89,79.3,42.9,0
MCH-015,day,5.5,11.4,54.2,1255.0,67.5,3.35,6.97,88.9,86.5,0
MCH-010,night,2.03,38.0,75.0,772.0,68.3,5.41,6.07,84.9,63.7,0
MCH-008,night,9.93,41.8,63.4,1388.0,66.9,6.25,8.75,81.8,77.7,0
MCH-015,day,11.03,15.4,74.7,1544.0,70.1,4.76,10.13,83.4,43.3,0
MCH-015,night,0.78,37.3,55.2,1525.0,64.7,3.77,7.88,71.8,65.3,0
MCH-026,day,8.05,6.4,79.5,1823.0,66.8,2.87,6.88,64.2,77.1,0
MCH-024,day,9.93,25.0,90.5,1332.0,67.5,2.72,4.68,84.2,57.6,0
MCH-004,night,10.41,3.2,52.9,1465.0,53.1,4.75,7.73,79.4,46.9,0
MCH-002,day,2.75,0.3,67.1,1835.0,54.8,3.14,8.2,85.4,46.5,0
MCH-014,night,10.66,11.5,96.5,1366.0,64.4,3.47,6.59,72.7,62.3,0
MCH-010,day,1.81,41.0,78.2,1045.0,49.7,4.37,9.99,88.8,64.0,0
MCH-014,day,5.29,30.9,81.7,1399.0,65.5,0.94,7.12,67.1,51.0,0
MCH-005,night,1.19,26.8,56.1,1469.0,79.4,5.0,7.14,82.8,61.6,0
MCH-010,day,6.51,21.4,50.1,1474.0,60.8,5.99,4.91,82.5,36.0,0
MCH-018,night,10.74,18.1,76.3,1531.0,81.3,9.58,5.6,56.8,49.6,0
MCH-011,night,2.96,30.6,48.1,1193.0,69.4,5.07,8.63,73.9,43.5,0
MCH-010,night,3.19,6.1,82.9,1913.0,75.7,4.97,7.85,86.8,63.0,0
MCH-023,night,3.51,9.5,91.6,1734.0,64.6,0.37,7.76,77.0,42.3,0
MCH-026,night,2.05,14.9,85.6,1115.0,72.3,4.84,6.45,80.0,57.4,0
MCH-015,day,10.9,19.3,62.6,1656.0,56.6,1.76,6.89,90.4,83.3,0
MCH-010,day,2.6,21.0,72.2,1865.0,43.5,5.07,6.63,88.5,54.2,0
MCH-010,night,9.99,17.9,76.1,1301.0,60.3,3.55,5.03,80.0,58.8,0
MCH-027,day,9.81,18.4,85.7,1481.0,48.6,4.86,7.94,74.7,71.8,0
MCH-018,night,3.77,37.6,54.8,1620.0,65.0,4.6,6.38,79.6,64.9,0
MCH-019,day,8.42,20.7,86.1,700.0,57.4,7.72,8.36,86.4,43.0,0
MCH-021,night,11.4,5.7,41.8,1806.0,70.2,3.99,8.47,88.0,76.5,0
MCH-022,day,4.48,0.0,72.4,1346.0,69.5,2.22,6.38,82.6,63.5,0
MCH-020,day,0.76,30.3,44.3,964.0,73.5,3.11,6.49,78.6,29.9,0
MCH-005,night,9.23,24.4,81.8,1461.0,76.1,2.27,8.9,76.8,60.8,0
MCH-026,day,2.14,27.1,83.0,1129.0,63.3,5.28,8.14,76.5,51.4,0
MCH-021,night,11.92,22.2,59.5,1744.0,62.5,4.98,7.37,69.5,49.6,0
MCH-010,day,0.63,15.7,61.8,1680.0,62.2,5.61,6.95,77.9,34.1,0
MCH-003,day,7.6,0.0,84.2,1336.0,76.6,4.1,8.08,70.9,67.8,0
MCH-006,night,1.58,28.8,62.8,1807.0,53.0,2.15,7.63,68.7,38.8,0
MCH-008,night,5.29,22.1,56.1,1610.0,51.6,4.02,5.69,62.2,61.9,0
MCH-010,day,5.96,17.5,87.3,1146.0,63.2,5.6,8.02,69.1,66.4,0
MCH-018,day,8.07,0.0,53.5,1439.0,80.6,0.58,8.29,76.8,40.4,0
MCH-001,day,3.69,10.9,85.7,1718.0,52.3,4.77,6.13,66.8,51.4,0
MCH-025,night,9.8,40.3,63.2,1244.0,52.0,5.14,8.51,69.7,46.4,0
MCH-018,night,8.97,28.4,70.9,1532.0,73.3,4.47,6.62,72.1,59.8,0
MCH-016,night,4.84,0.0,76.8,1843.0,70.2,2.94,8.65,79.4,54.5,0
MCH-016,day,10.91,12.4,74.5,1583.0,53.7,4.48,6.41,82.1,46.2,0
MCH-008,day,3.77,38.9,78.4,1149.0,48.2,1.67,5.63,67.8,57.5,0
MCH-025,day,11.76,16.6,73.8,1649.0,60.3,0.55,7.14,81.8,68.8,0
MCH-018,day,4.35,11.7,110.0,1277.0,66.3,4.59,7.71,78.8,86.4,0
MCH-026,night,1.78,15.8,67.0,968.0,60.0,3.37,7.84,64.6,50.7,0
MCH-030,day,9.72,0.0,70.9,1748.0,81.1,0.43,7.78,81.7,70.4,0
MCH-013,night,9.84,0.0,79.0,1711.0,72.7,4.47,8.45,74.9,57.7,0
MCH-025,day,2.33,0.0,77.6,1748.0,66.8,1.28,8.33,63.8,33.3,0
MCH-007,day,2.96,21.8,56.3,1314.0,71.6,4.97,8.33,76.7,65.3,0
MCH-004,day,1.25,32.9,60.5,1104.0,64.5,8.66,5.47,84.6,56.5,0
MCH-028,day,10.33,0.0,68.3,1855.0,79.0,5.46,6.81,77.4,40.8,0
MCH-022,night,10.24,0.0,95.4,1587.0,51.9,6.9,7.23,76.3,66.5,0
MCH-015,day,8.2,0.0,82.9,1719.0,65.1,3.8,5.18,79.6,58.9,0
MCH-023,day,5.24,17.3,92.8,1218.0,65.2,3.97,6.26,78.5,18.0,0
MCH-012,day,2.42,3.4,75.9,1752.0,74.4,5.23,7.26,88.3,52.9,0
MCH-026,night,10.06,19.5,68.9,1490.0,61.5,2.16,8.88,79.7,62.4,0
MCH-009,day,7.59,25.5,67.9,1195.0,75.4,6.75,5.29,77.5,47.9,0
MCH-028,day,10.07,44.9,54.9,1641.0,55.8,2.67,7.37,86.3,53.5,0
MCH-016,day,10.05,36.9,52.4,1436.0,70.2,3.35,7.36,80.6,43.4,0
MCH-020,day,1.57,4.4,66.5,914.0,84.6,8.19,4.47,66.5,79.8,0
MCH-012,night,6.61,38.8,92.9,1425.0,81.3,3.59,7.35,71.8,67.5,0
MCH-028,night,5.48,5.2,68.2,1478.0,66.9,3.02,8.81,85.6,63.2,0
MCH-016,day,3.77,34.0,63.7,1496.0,54.1,2.9,6.32,76.8,48.5,0
MCH-023,night,3.03,17.0,72.9,1699.0,70.8,4.23,8.87,71.4,31.5,0
MCH-015,day,4.55,20.3,55.8,1793.0,80.2,6.42,6.12,79.0,49.6,0
MCH-012,night,2.27,40.1,72.0,1106.0,65.9,2.35,6.13,75.6,43.1,0
MCH-028,night,11.59,19.1,64.0,1661.0,55.0,4.52,7.63,82.6,69.3,0
MCH-011,night,8.36,19.6,60.1,1607.0,58.3,4.8,7.1,78.4,56.7,0
MCH-015,night,4.66,27.3,90.9,1249.0,64.3,3.36,5.27,70.4,73.7,0
MCH-022,day,7.9,0.0,76.4,1359.0,56.5,4.14,7.35,87.8,28.4,0
MCH-023,day,2.94,42.6,52.0,1638.0,35.0,2.1,8.84,76.2,60.9,0
MCH-011,day,10.56,27.3,44.9,1424.0,60.4,6.8,8.97,85.1,73.2,0
MCH-018,night,10.25,28.8,72.4,2120.0,55.2,3.14,8.26,79.1,70.1,0
MCH-007,day,4.17,15.7,77.7,1694.0,64.4,5.41,4.92,89.7,33.0,0
MCH-017,day,6.99,7.4,77.3,1544.0,59.4,5.93,5.18,86.5,23.5,0
MCH-018,night,11.16,32.2,54.3,1539.0,53.6,3.34,7.44,73.7,84.1,0
MCH-019,day,10.02,30.0,67.1,2010.0,66.0,5.56,7.93,68.6,28.5,0
MCH-025,night,10.75,15.7,70.6,1420.0,61.5,1.22,7.26,75.8,76.2,0
MCH-009,night,7.38,0.0,77.9,1267.0,69.7,8.75,6.31,92.7,19.0,0
MCH-012,night,10.17,14.4,78.6,1407.0,70.0,7.06,6.5,69.3,87.0,0
MCH-007,night,8.71,46.8,76.6,1569.0,73.8,4.9,5.75,82.1,60.6,0
MCH-023,day,4.63,12.7,87.8,965.0,65.1,3.82,6.86,70.2,92.3,0
MCH-028,night,9.37,51.2,38.7,1447.0,65.4,2.16,7.6,91.7,15.2,0
MCH-016,day,8.61,0.0,90.9,1320.0,63.5,6.42,9.91,80.6,72.1,0
MCH-027,night,7.22,29.0,60.3,1333.0,70.5,3.37,8.36,86.5,54.2,0
MCH-012,night,8.04,36.7,82.6,1338.0,74.1,6.55,9.36,78.5,40.1,0
MCH-029,day,0.59,29.9,81.4,1604.0,72.9,4.37,8.33,87.9,69.8,0
MCH-018,night,1.89,20.4,79.8,1663.0,48.6,5.62,7.49,72.6,78.6,0
MCH-004,day,3.31,15.2,85.4,1701.0,74.4,3.51,5.6,88.5,84.3,0
MCH-019,day,6.73,11.0,89.4,1994.0,64.4,3.75,8.39,81.5,58.5,0
MCH-015,day,2.88,9.4,54.4,1257.0,63.8,4.4,6.28,71.0,70.2,0
MCH-017,day,2.49,2.7,59.7,1904.0,64.6,8.03,8.37,62.0,52.5,0
MCH-026,night,6.97,3.8,79.0,1622.0,67.6,8.03,5.91,75.5,84.5,0
MCH-001,night,6.48,3.4,61.8,1419.0,73.6,4.48,7.24,73.6,67.7,0
MCH-017,night,3.37,9.8,76.5,904.0,76.1,3.2,7.74,84.5,65.5,0
MCH-012,day,7.48,11.5,94.7,1391.0,62.0,2.06,7.62,74.3,45.6,0
MCH-025,night,8.68,12.6,70.4,886.0,73.3,3.62,8.79,93.7,33.9,1
MCH-003,night,8.1,10.7,80.2,1893.0,55.4,4.84,8.08,77.2,77.8,0
MCH-020,day,5.31,23.2,66.2,1456.0,49.3,4.15,7.85,77.5,62.7,0
MCH-016,day,4.72,18.3,71.6,1778.0,55.7,3.23,4.21,89.0,62.0,0
MCH-029,day,10.19,0.0,60.0,1078.0,65.8,4.52,5.64,77.1,48.4,0
